0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13:43:00,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:06,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
13:43:02,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:08,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
13:43:04,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:10,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
13:43:06,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:12,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
13:43:08,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:14,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
13:43:10,0,Hz,0,W,1000,mbar,1000,mbar,,,14:30:16,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:18,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:20,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:22,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:24,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:26,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:28,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:30,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:32,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:34,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:36,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:38,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:40,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:42,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:44,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:46,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:48,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:50,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:52,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:54,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:56,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:30:58,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:00,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:02,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:04,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:06,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:08,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:10,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:12,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:14,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:16,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:18,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:20,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:22,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:24,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:26,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:28,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:30,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:32,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:34,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:36,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:38,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:40,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:42,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:44,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:46,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:48,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:50,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:52,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:54,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:56,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:31:58,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:00,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:02,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:04,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:06,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:08,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:10,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:12,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:14,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:16,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:18,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:20,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:22,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:24,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:26,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:28,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:30,1500,Hz,14,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:32,1500,Hz,13,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:36,1497,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:38,1493,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:40,1489,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:42,1485,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:44,1481,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:46,1477,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:48,1472,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:50,1467,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:52,1462,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:54,1457,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:56,1451,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:32:58,1446,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:00,1440,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:02,1434,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:04,1430,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:06,1422,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:08,1418,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:10,1412,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:12,1406,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:14,1400,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:16,1394,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:18,1387,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:20,1381,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:22,1374,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:24,1369,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:26,1362,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:28,1356,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:30,1351,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:32,1342,Hz,0,W,1E-05,mbar,0.0001,mbar
,,,,,,,,,,,14:33:34,1338,Hz,0,W,1E-05,mbar,0.0001,mbar
